timestamp,close
2025-05-23 21:06:00,108232.82
2025-05-23 21:07:00,108231.59
2025-05-23 21:08:00,108196.0
2025-05-23 21:09:00,108217.39
2025-05-23 21:10:00,108188.12
2025-05-23 21:11:00,108166.08
2025-05-23 21:12:00,108256.81
2025-05-23 21:13:00,108239.28
2025-05-23 21:14:00,108318.19
2025-05-23 21:15:00,108529.09
2025-05-23 21:16:00,108513.75
2025-05-23 21:17:00,108500.49
2025-05-23 21:18:00,108585.68
2025-05-23 21:19:00,108524.34
2025-05-23 21:20:00,108524.34
2025-05-23 21:21:00,108614.26
2025-05-23 21:22:00,108545.67
2025-05-23 21:23:00,108500.56
2025-05-23 21:24:00,108513.07
2025-05-23 21:25:00,108365.73
2025-05-23 21:26:00,108446.7
2025-05-23 21:27:00,108444.95
2025-05-23 21:28:00,108477.7
2025-05-23 21:29:00,108410.98
2025-05-23 21:30:00,108301.47
2025-05-23 21:31:00,108263.02
2025-05-23 21:32:00,108219.99
2025-05-23 21:33:00,108348.89
2025-05-23 21:34:00,108316.95
2025-05-23 21:35:00,108382.34
2025-05-23 21:36:00,108519.11
2025-05-23 21:37:00,108508.26
2025-05-23 21:38:00,108410.71
2025-05-23 21:39:00,108396.34
2025-05-23 21:40:00,108379.7
2025-05-23 21:41:00,108376.94
2025-05-23 21:42:00,108376.95
2025-05-23 21:43:00,108409.09
2025-05-23 21:44:00,108513.12
2025-05-23 21:45:00,108535.13
2025-05-23 21:46:00,108556.11
2025-05-23 21:47:00,108590.9
2025-05-23 21:48:00,108607.08
2025-05-23 21:49:00,108607.08
2025-05-23 21:50:00,108600.02
2025-05-23 21:51:00,108597.11
2025-05-23 21:52:00,108664.64
2025-05-23 21:53:00,108468.7
2025-05-23 21:54:00,108328.81
2025-05-23 21:55:00,108278.58
2025-05-23 21:56:00,108131.7
2025-05-23 21:57:00,108107.06
2025-05-23 21:58:00,108128.49
2025-05-23 21:59:00,108282.89
2025-05-23 22:00:00,108349.74
2025-05-23 22:01:00,108431.86
2025-05-23 22:02:00,108363.63
2025-05-23 22:03:00,108352.38
2025-05-23 22:04:00,108342.74
2025-05-23 22:05:00,108325.41
2025-05-23 22:06:00,108363.64
2025-05-23 22:07:00,108347.43
2025-05-23 22:08:00,108379.53
2025-05-23 22:09:00,108348.42
2025-05-23 22:10:00,108315.38
2025-05-23 22:11:00,108345.99
2025-05-23 22:12:00,108492.72
2025-05-23 22:13:00,108485.99
2025-05-23 22:14:00,108492.3
2025-05-23 22:15:00,108522.43
2025-05-23 22:16:00,108571.41
2025-05-23 22:17:00,108545.46
2025-05-23 22:18:00,108464.85
2025-05-23 22:19:00,108424.0
2025-05-23 22:20:00,108483.99
2025-05-23 22:21:00,108428.49
2025-05-23 22:22:00,108424.79
2025-05-23 22:23:00,108390.91
2025-05-23 22:24:00,108380.01
2025-05-23 22:25:00,108391.31
2025-05-23 22:26:00,108454.52
2025-05-23 22:27:00,108429.67
2025-05-23 22:28:00,108363.64
2025-05-23 22:29:00,108318.18
2025-05-23 22:30:00,108292.24
2025-05-23 22:31:00,108236.48
2025-05-23 22:32:00,108311.88
2025-05-23 22:33:00,108417.23
2025-05-23 22:34:00,108391.31
2025-05-23 22:35:00,108272.72
2025-05-23 22:36:00,108263.33
2025-05-23 22:37:00,108238.77
2025-05-23 22:38:00,108166.28
2025-05-23 22:39:00,108188.22
2025-05-23 22:40:00,108232.41
2025-05-23 22:41:00,108223.56
2025-05-23 22:42:00,108169.64
2025-05-23 22:43:00,108136.37
2025-05-23 22:44:00,108097.55
2025-05-23 22:45:00,108088.28
2025-05-23 22:46:00,107898.19
2025-05-23 22:47:00,107738.21
2025-05-23 22:48:00,107734.73
2025-05-23 22:49:00,107731.12
2025-05-23 22:50:00,107769.72
2025-05-23 22:51:00,107823.73
2025-05-23 22:52:00,107738.42
2025-05-23 22:53:00,107667.43
2025-05-23 22:54:00,107654.55
2025-05-23 22:55:00,107698.19
2025-05-23 22:56:00,107777.32
2025-05-23 22:57:00,107829.46
2025-05-23 22:58:00,107807.71
2025-05-23 22:59:00,107797.37
2025-05-23 23:00:00,107821.95
2025-05-23 23:01:00,107882.81
2025-05-23 23:02:00,107762.87
2025-05-23 23:03:00,107742.6
2025-05-23 23:04:00,107802.04
2025-05-23 23:05:00,107802.67
2025-05-23 23:06:00,107858.44
2025-05-23 23:07:00,107766.72
2025-05-23 23:08:00,107682.59
2025-05-23 23:09:00,107663.61
2025-05-23 23:10:00,107581.2
2025-05-23 23:11:00,107568.78
2025-05-23 23:12:00,107571.99
2025-05-23 23:13:00,107640.0
2025-05-23 23:14:00,107683.68
2025-05-23 23:15:00,107700.27
2025-05-23 23:16:00,107548.34
2025-05-23 23:17:00,107550.01
2025-05-23 23:18:00,107524.04
2025-05-23 23:19:00,107511.17
2025-05-23 23:20:00,107550.0
2025-05-23 23:21:00,107518.31
2025-05-23 23:22:00,107445.99
2025-05-23 23:23:00,107479.1
2025-05-23 23:24:00,107418.75
2025-05-23 23:25:00,107464.54
2025-05-23 23:26:00,107396.01
2025-05-23 23:27:00,107431.64
2025-05-23 23:28:00,107427.77
2025-05-23 23:29:00,107400.0
2025-05-23 23:30:00,107483.89
2025-05-23 23:31:00,107523.05
2025-05-23 23:32:00,107614.33
2025-05-23 23:33:00,107563.95
2025-05-23 23:34:00,107397.53
2025-05-23 23:35:00,107359.0
2025-05-23 23:36:00,107153.65
2025-05-23 23:37:00,107176.6
2025-05-23 23:38:00,107289.02
2025-05-23 23:39:00,107348.42
2025-05-23 23:40:00,107187.61
2025-05-23 23:41:00,107097.09
2025-05-23 23:42:00,107000.01
2025-05-23 23:43:00,106999.95
2025-05-23 23:44:00,107100.31
2025-05-23 23:45:00,107027.56
2025-05-23 23:46:00,106990.54
2025-05-23 23:47:00,107026.67
2025-05-23 23:48:00,106800.01
2025-05-23 23:49:00,107191.98
2025-05-23 23:50:00,107260.58
2025-05-23 23:51:00,107385.28
2025-05-23 23:52:00,107254.01
2025-05-23 23:53:00,107159.49
2025-05-23 23:54:00,107177.5
2025-05-23 23:55:00,107071.7
2025-05-23 23:56:00,107118.92
2025-05-23 23:57:00,107259.99
2025-05-23 23:58:00,107287.84
2025-05-23 23:59:00,107318.3
2025-05-24 00:00:00,107200.01
2025-05-24 00:01:00,107153.23
2025-05-24 00:02:00,107023.52
2025-05-24 00:03:00,107049.48
2025-05-24 00:04:00,106913.88
2025-05-24 00:05:00,107000.01
2025-05-24 00:06:00,107205.63
2025-05-24 00:07:00,107258.31
2025-05-24 00:08:00,107291.97
2025-05-24 00:09:00,107407.05
2025-05-24 00:10:00,107319.45
2025-05-24 00:11:00,107334.51
2025-05-24 00:12:00,107344.59
2025-05-24 00:13:00,107439.0
2025-05-24 00:14:00,107423.22
2025-05-24 00:15:00,107396.01
2025-05-24 00:16:00,107421.79
2025-05-24 00:17:00,107269.58
2025-05-24 00:18:00,107395.4
2025-05-24 00:19:00,107400.0
2025-05-24 00:20:00,107367.99
2025-05-24 00:21:00,107435.98
2025-05-24 00:22:00,107448.41
2025-05-24 00:23:00,107402.11
2025-05-24 00:24:00,107328.94
2025-05-24 00:25:00,107253.69
2025-05-24 00:26:00,107114.07
2025-05-24 00:27:00,107220.32
2025-05-24 00:28:00,107272.0
2025-05-24 00:29:00,107238.1
2025-05-24 00:30:00,107270.56
2025-05-24 00:31:00,107333.3
2025-05-24 00:32:00,107439.5
2025-05-24 00:33:00,107463.99
2025-05-24 00:34:00,107499.96
2025-05-24 00:35:00,107541.66
2025-05-24 00:36:00,107673.98
2025-05-24 00:37:00,107679.98
2025-05-24 00:38:00,107621.78
2025-05-24 00:39:00,107673.66
2025-05-24 00:40:00,107546.84
2025-05-24 00:41:00,107527.99
2025-05-24 00:42:00,107549.56
2025-05-24 00:43:00,107539.79
2025-05-24 00:44:00,107499.65
2025-05-24 00:45:00,107425.15
2025-05-24 00:46:00,107392.31
2025-05-24 00:47:00,107466.67
2025-05-24 00:48:00,107559.77
2025-05-24 00:49:00,107499.13
2025-05-24 00:50:00,107384.61
2025-05-24 00:51:00,107417.61
2025-05-24 00:52:00,107430.12
2025-05-24 00:53:00,107393.93
2025-05-24 00:54:00,107462.83
2025-05-24 00:55:00,107449.41
2025-05-24 00:56:00,107376.02
2025-05-24 00:57:00,107380.01
2025-05-24 00:58:00,107347.64
2025-05-24 00:59:00,107366.68
2025-05-24 01:00:00,107354.84
2025-05-24 01:01:00,107435.35
2025-05-24 01:02:00,107424.6
2025-05-24 01:03:00,107439.69
2025-05-24 01:04:00,107486.99
2025-05-24 01:05:00,107519.99
2025-05-24 01:06:00,107633.99
2025-05-24 01:07:00,107710.88
2025-05-24 01:08:00,107743.05
2025-05-24 01:09:00,107726.0
2025-05-24 01:10:00,107794.1
2025-05-24 01:11:00,107767.13
2025-05-24 01:12:00,107669.15
2025-05-24 01:13:00,107666.03
2025-05-24 01:14:00,107617.95
2025-05-24 01:15:00,107639.92
2025-05-24 01:16:00,107650.0
2025-05-24 01:17:00,107735.44
2025-05-24 01:18:00,107789.11
2025-05-24 01:19:00,107747.1
2025-05-24 01:20:00,107795.18
2025-05-24 01:21:00,107784.97
2025-05-24 01:22:00,107829.92
2025-05-24 01:23:00,107815.27
2025-05-24 01:24:00,107767.06
2025-05-24 01:25:00,107751.08
2025-05-24 01:26:00,107730.01
2025-05-24 01:27:00,107788.22
2025-05-24 01:28:00,107809.52
2025-05-24 01:29:00,107728.12
2025-05-24 01:30:00,107753.28
2025-05-24 01:31:00,107769.84
2025-05-24 01:32:00,107719.99
2025-05-24 01:33:00,107684.93
2025-05-24 01:34:00,107743.72
2025-05-24 01:35:00,107719.99
2025-05-24 01:36:00,107660.01
2025-05-24 01:37:00,107654.82
2025-05-24 01:38:00,107725.01
2025-05-24 01:39:00,107732.51
2025-05-24 01:40:00,107654.82
2025-05-24 01:41:00,107652.78
2025-05-24 01:42:00,107615.18
2025-05-24 01:43:00,107617.92
2025-05-24 01:44:00,107575.45
2025-05-24 01:45:00,107534.84
2025-05-24 01:46:00,107566.93
2025-05-24 01:47:00,107572.02
2025-05-24 01:48:00,107589.06
2025-05-24 01:49:00,107636.92
2025-05-24 01:50:00,107589.52
2025-05-24 01:51:00,107520.0
2025-05-24 01:52:00,107526.5
2025-05-24 01:53:00,107570.29
2025-05-24 01:54:00,107515.43
2025-05-24 01:55:00,107494.78
2025-05-24 01:56:00,107500.47
2025-05-24 01:57:00,107487.81
2025-05-24 01:58:00,107487.81
2025-05-24 01:59:00,107479.24
2025-05-24 02:00:00,107256.63
2025-05-24 02:01:00,107344.37
2025-05-24 02:02:00,107365.69
2025-05-24 02:03:00,107480.0
2025-05-24 02:04:00,107520.05
2025-05-24 02:05:00,107556.01
2025-05-24 02:06:00,107575.26
2025-05-24 02:07:00,107580.6
2025-05-24 02:08:00,107605.56
2025-05-24 02:09:00,107609.91
2025-05-24 02:10:00,107634.97
2025-05-24 02:11:00,107564.18
2025-05-24 02:12:00,107586.7
2025-05-24 02:13:00,107616.51
2025-05-24 02:14:00,107615.54
2025-05-24 02:15:00,107780.0
2025-05-24 02:16:00,107763.82
2025-05-24 02:17:00,107800.0
2025-05-24 02:18:00,107826.91
2025-05-24 02:19:00,107817.46
2025-05-24 02:20:00,107776.01
2025-05-24 02:21:00,107805.14
2025-05-24 02:22:00,107796.01
2025-05-24 02:23:00,107765.4
2025-05-24 02:24:00,107765.4
2025-05-24 02:25:00,107758.01
2025-05-24 02:26:00,107781.42
2025-05-24 02:27:00,107764.61
2025-05-24 02:28:00,107779.19
2025-05-24 02:29:00,107783.49
2025-05-24 02:30:00,107827.79
2025-05-24 02:31:00,107797.32
2025-05-24 02:32:00,107818.89
2025-05-24 02:33:00,107847.99
2025-05-24 02:34:00,107839.16
2025-05-24 02:35:00,107760.89
2025-05-24 02:36:00,107779.09
2025-05-24 02:37:00,107809.52
2025-05-24 02:38:00,107846.89
2025-05-24 02:39:00,107876.99
2025-05-24 02:40:00,107878.02
2025-05-24 02:41:00,107900.11
2025-05-24 02:42:00,107878.02
2025-05-24 02:43:00,107867.25
2025-05-24 02:44:00,107874.89
2025-05-24 02:45:00,107857.12
2025-05-24 02:46:00,107844.66
2025-05-24 02:47:00,107857.38
2025-05-24 02:48:00,107857.38
2025-05-24 02:49:00,107793.5
2025-05-24 02:50:00,107846.08
2025-05-24 02:51:00,107789.47
2025-05-24 02:52:00,107778.64
2025-05-24 02:53:00,107707.79
2025-05-24 02:54:00,107726.92
2025-05-24 02:55:00,107726.93
2025-05-24 02:56:00,107726.93
2025-05-24 02:57:00,107750.45
2025-05-24 02:58:00,107741.88
2025-05-24 02:59:00,107803.84
2025-05-24 03:00:00,107774.39
2025-05-24 03:01:00,107888.01
2025-05-24 03:02:00,107971.69
2025-05-24 03:03:00,107971.69
2025-05-24 03:04:00,107996.93
2025-05-24 03:05:00,107973.64
2025-05-24 03:06:00,107973.64
2025-05-24 03:07:00,107932.2
2025-05-24 03:08:00,107957.99
2025-05-24 03:09:00,107969.9
2025-05-24 03:10:00,108003.72
2025-05-24 03:11:00,108065.13
2025-05-24 03:12:00,108041.66
2025-05-24 03:13:00,108116.24
2025-05-24 03:14:00,108048.74
2025-05-24 03:15:00,108014.7
2025-05-24 03:16:00,108063.31
2025-05-24 03:17:00,108132.01
2025-05-24 03:18:00,108100.33
2025-05-24 03:19:00,108138.46
2025-05-24 03:20:00,108138.45
2025-05-24 03:21:00,108163.6
2025-05-24 03:22:00,108196.2
2025-05-24 03:23:00,108261.84
2025-05-24 03:24:00,108242.42
2025-05-24 03:25:00,108239.92
2025-05-24 03:26:00,108175.02
2025-05-24 03:27:00,108213.57
2025-05-24 03:28:00,108275.97
2025-05-24 03:29:00,108307.23
2025-05-24 03:30:00,108224.69
2025-05-24 03:31:00,108200.95
2025-05-24 03:32:00,108186.49
2025-05-24 03:33:00,108173.73
2025-05-24 03:34:00,108155.66
2025-05-24 03:35:00,108172.01
2025-05-24 03:36:00,108150.0
2025-05-24 03:37:00,108128.01
2025-05-24 03:38:00,108147.14
2025-05-24 03:39:00,108190.27
2025-05-24 03:40:00,108199.24
2025-05-24 03:41:00,108137.01
2025-05-24 03:42:00,108133.41
2025-05-24 03:43:00,108133.4
2025-05-24 03:44:00,108175.94
2025-05-24 03:45:00,108115.79
2025-05-24 03:46:00,108127.12
2025-05-24 03:47:00,108173.06
2025-05-24 03:48:00,108132.66
2025-05-24 03:49:00,108119.05
2025-05-24 03:50:00,108206.53
2025-05-24 03:51:00,108277.76
2025-05-24 03:52:00,108265.32
2025-05-24 03:53:00,108247.49
2025-05-24 03:54:00,108279.46
2025-05-24 03:55:00,108299.97
2025-05-24 03:56:00,108307.98
2025-05-24 03:57:00,108282.1
2025-05-24 03:58:00,108334.25
2025-05-24 03:59:00,108366.3
2025-05-24 04:00:00,108361.39
2025-05-24 04:01:00,108391.5
2025-05-24 04:02:00,108323.11
2025-05-24 04:03:00,108327.27
2025-05-24 04:04:00,108322.63
2025-05-24 04:05:00,108308.89
2025-05-24 04:06:00,108343.63
2025-05-24 04:07:00,108344.58
2025-05-24 04:08:00,108383.89
2025-05-24 04:09:00,108394.32
2025-05-24 04:10:00,108373.93
2025-05-24 04:11:00,108318.18
2025-05-24 04:12:00,108309.06
2025-05-24 04:13:00,108300.01
2025-05-24 04:14:00,108341.13
2025-05-24 04:15:00,108341.13
2025-05-24 04:16:00,108394.44
2025-05-24 04:17:00,108409.1
2025-05-24 04:18:00,108438.69
2025-05-24 04:19:00,108470.42
2025-05-24 04:20:00,108429.32
2025-05-24 04:21:00,108436.37
2025-05-24 04:22:00,108470.37
2025-05-24 04:23:00,108438.09
2025-05-24 04:24:00,108438.09
2025-05-24 04:25:00,108454.55
2025-05-24 04:26:00,108471.56
2025-05-24 04:27:00,108474.5
2025-05-24 04:28:00,108449.1
2025-05-24 04:29:00,108449.1
2025-05-24 04:30:00,108409.09
2025-05-24 04:31:00,108438.14
2025-05-24 04:32:00,108438.14
2025-05-24 04:33:00,108438.13
2025-05-24 04:34:00,108470.45
2025-05-24 04:35:00,108400.0
2025-05-24 04:36:00,108443.93
2025-05-24 04:37:00,108453.87
2025-05-24 04:38:00,108500.0
2025-05-24 04:39:00,108537.32
2025-05-24 04:40:00,108514.61
2025-05-24 04:41:00,108503.82
2025-05-24 04:42:00,108500.01
2025-05-24 04:43:00,108500.01
2025-05-24 04:44:00,108489.53
2025-05-24 04:45:00,108454.57
2025-05-24 04:46:00,108462.92
2025-05-24 04:47:00,108522.27
2025-05-24 04:48:00,108551.99
2025-05-24 04:49:00,108551.99
2025-05-24 04:50:00,108573.87
2025-05-24 04:51:00,108582.33
2025-05-24 04:52:00,108548.18
2025-05-24 04:53:00,108548.17
2025-05-24 04:54:00,108548.17
2025-05-24 04:55:00,108548.18
2025-05-24 04:56:00,108557.99
2025-05-24 04:57:00,108557.99
2025-05-24 04:58:00,108485.06
2025-05-24 04:59:00,108485.07
2025-05-24 05:00:00,108505.81
2025-05-24 05:01:00,108481.79
2025-05-24 05:02:00,108470.56
2025-05-24 05:03:00,108462.92
2025-05-24 05:04:00,108354.79
2025-05-24 05:05:00,108488.8
2025-05-24 05:06:00,108422.86
2025-05-24 05:07:00,108419.95
2025-05-24 05:08:00,108419.96
2025-05-24 05:09:00,108433.74
2025-05-24 05:10:00,108409.1
2025-05-24 05:11:00,108318.18
2025-05-24 05:12:00,108363.64
2025-05-24 05:13:00,108330.0
2025-05-24 05:14:00,108350.8
2025-05-24 05:15:00,108291.6
2025-05-24 05:16:00,108287.29
2025-05-24 05:17:00,108272.73
2025-05-24 05:18:00,108299.5
2025-05-24 05:19:00,108327.56
2025-05-24 05:20:00,108278.62
2025-05-24 05:21:00,108247.76
2025-05-24 05:22:00,108292.17
2025-05-24 05:23:00,108269.9
2025-05-24 05:24:00,108290.85
2025-05-24 05:25:00,108319.35
2025-05-24 05:26:00,108322.04
2025-05-24 05:27:00,108335.09
2025-05-24 05:28:00,108340.65
2025-05-24 05:29:00,108349.99
2025-05-24 05:30:00,108426.24
2025-05-24 05:31:00,108416.79
2025-05-24 05:32:00,108379.36
2025-05-24 05:33:00,108400.0
2025-05-24 05:34:00,108399.99
2025-05-24 05:35:00,108318.18
2025-05-24 05:36:00,108327.42
2025-05-24 05:37:00,108322.01
2025-05-24 05:38:00,108306.25
2025-05-24 05:39:00,108306.26
2025-05-24 05:40:00,108260.01
2025-05-24 05:41:00,108200.01
2025-05-24 05:42:00,108222.46
2025-05-24 05:43:00,108222.46
2025-05-24 05:44:00,108222.46
2025-05-24 05:45:00,108239.99
2025-05-24 05:46:00,108151.99
2025-05-24 05:47:00,108153.89
2025-05-24 05:48:00,108134.49
2025-05-24 05:49:00,108179.61
2025-05-24 05:50:00,108181.79
2025-05-24 05:51:00,108146.24
2025-05-24 05:52:00,108127.0
2025-05-24 05:53:00,108157.53
2025-05-24 05:54:00,108181.79
2025-05-24 05:55:00,108237.9
2025-05-24 05:56:00,108221.99
2025-05-24 05:57:00,108227.27
2025-05-24 05:58:00,108235.68
2025-05-24 05:59:00,108235.68
2025-05-24 06:00:00,108235.68
2025-05-24 06:01:00,108231.6
2025-05-24 06:02:00,108209.86
2025-05-24 06:03:00,108227.27
2025-05-24 06:04:00,108235.7
2025-05-24 06:05:00,108272.51
2025-05-24 06:06:00,108299.99
2025-05-24 06:07:00,108323.78
2025-05-24 06:08:00,108339.76
2025-05-24 06:09:00,108319.58
2025-05-24 06:10:00,108291.54
2025-05-24 06:11:00,108247.26
